data,reservatorio,vol util (%),prec (mm/dia),acum prec (mês)
9/8/2012,Cantareira,74.0408034659,0.2,0.2
9/9/2012,Cantareira,73.8860968885,0,0.2
9/10/2012,Cantareira,73.7313903111,0,0.2
9/11/2012,Cantareira,73.4993304451,0,0.2
9/12/2012,Cantareira,73.267270579,0,0.2
9/13/2012,Cantareira,73.1125640016,0,0.2
9/14/2012,Cantareira,72.8805041355,0.4,0.6
9/15/2012,Cantareira,72.8031508468,0.9,1.5
9/16/2012,Cantareira,72.5710909807,0.2,1.7
9/17/2012,Cantareira,72.3390311146,0.1,1.8
9/18/2012,Cantareira,72.1843245372,0.1,1.9
9/19/2012,Cantareira,71.9522646711,0,1.9
9/20/2012,Cantareira,71.720204805,1.8,3.7
9/21/2012,Cantareira,71.6428515163,0.9,4.5
9/22/2012,Cantareira,71.488144939,5.4,9.9
9/23/2012,Cantareira,71.2560850729,0,9.9
9/24/2012,Cantareira,71.1013784955,0,9.9
9/25/2012,Cantareira,70.9466719181,1.1,11
9/26/2012,Cantareira,70.7919653407,2,13
9/27/2012,Cantareira,70.714612052,0.4,13.4
9/28/2012,Cantareira,70.4825521859,0,13.4
9/29/2012,Cantareira,70.2504923198,0,13.4
9/30/2012,Cantareira,70.0184324537,0,13.4
10/1/2012,Cantareira,69.8637258763,0,0
10/2/2012,Cantareira,69.7090192989,0,0
10/3/2012,Cantareira,69.5543127215,2.5,2.5
10/4/2012,Cantareira,69.3222528555,0.4,3
10/5/2012,Cantareira,69.0901929894,1.2,4.1
10/6/2012,Cantareira,69.0128397007,19.9,24
10/7/2012,Cantareira,68.8581331233,0.1,24.1
10/8/2012,Cantareira,68.6260732572,0,24.1
10/9/2012,Cantareira,68.4713666798,0,24.1
10/10/2012,Cantareira,68.2393068137,0,24.1
10/11/2012,Cantareira,68.0072469476,0.2,24.3
10/12/2012,Cantareira,67.7751870815,4,28.2
10/13/2012,Cantareira,67.6978337928,12.7,40.9
10/14/2012,Cantareira,67.5431272154,0.9,41.7
10/15/2012,Cantareira,67.388420638,0,41.7
10/16/2012,Cantareira,67.2337140607,0,41.7
10/17/2012,Cantareira,67.0790074833,4.4,46.1
10/18/2012,Cantareira,66.9243009059,1.6,47.6
10/19/2012,Cantareira,66.6922410398,0,47.6
10/20/2012,Cantareira,66.6148877511,2.6,50.3
10/21/2012,Cantareira,66.4601811737,2.8,53
10/22/2012,Cantareira,66.382827885,2.1,55.2
10/23/2012,Cantareira,66.2281213076,0,55.2
10/24/2012,Cantareira,66.3054745963,29.5,84.7
10/25/2012,Cantareira,66.2281213076,0.1,84.7
10/26/2012,Cantareira,66.1507680189,0,84.7
10/27/2012,Cantareira,66.1507680189,0.4,85.1
10/28/2012,Cantareira,65.9960614415,0.1,85.2
10/29/2012,Cantareira,65.9960614415,23.3,108.4
10/30/2012,Cantareira,65.9187081528,0.1,108.5
10/31/2012,Cantareira,65.7640015754,0,108.5
11/1/2012,Cantareira,65.5319417093,8.2,8.2
11/2/2012,Cantareira,65.3772351319,0.1,8.2
11/3/2012,Cantareira,65.1451752659,0.1,8.3
11/4/2012,Cantareira,64.9131153998,0.5,8.8
11/5/2012,Cantareira,64.7584088224,0,8.8
11/6/2012,Cantareira,64.603702245,0,8.8
11/7/2012,Cantareira,64.4489956676,0,8.8
11/8/2012,Cantareira,64.2169358015,4,12.8
11/9/2012,Cantareira,64.0622292241,0,12.8
11/10/2012,Cantareira,63.9848759354,16,28.8
11/11/2012,Cantareira,63.9075226467,5.4,34.3
11/12/2012,Cantareira,63.830169358,27,61.3
11/13/2012,Cantareira,63.9075226467,6.3,67.6
11/14/2012,Cantareira,63.7528160693,2.2,69.9
11/15/2012,Cantareira,63.6754627806,0,69.9
11/16/2012,Cantareira,63.4434029145,0.1,70
11/17/2012,Cantareira,63.3660496258,0.1,70
11/18/2012,Cantareira,63.1339897597,0,70
11/19/2012,Cantareira,62.9792831824,0,70
11/20/2012,Cantareira,62.824576605,36.3,106.4
11/21/2012,Cantareira,62.7472233163,0.8,107.1
11/22/2012,Cantareira,62.5925167389,0,107.1
11/23/2012,Cantareira,62.4378101615,0.1,107.2
11/24/2012,Cantareira,62.2831035841,0,107.2
11/25/2012,Cantareira,62.1283970067,13.3,120.4
11/26/2012,Cantareira,62.051043718,1.3,121.7
11/27/2012,Cantareira,61.8963371406,0.3,122
11/28/2012,Cantareira,61.8189838519,2,124
11/29/2012,Cantareira,61.5869239858,0,124
11/30/2012,Cantareira,61.4322174084,0,124
12/1/2012,Cantareira,61.277510831,0,0
12/2/2012,Cantareira,61.1228042536,12.4,12.4
12/3/2012,Cantareira,60.9680976763,4.6,17
12/4/2012,Cantareira,60.9680976763,0,17
12/5/2012,Cantareira,60.8133910989,0,17
12/6/2012,Cantareira,60.6586845215,1.5,18.5
12/7/2012,Cantareira,60.5039779441,0.4,18.9
12/8/2012,Cantareira,60.3492713667,0.1,19
12/9/2012,Cantareira,60.1172115006,0.6,19.5
12/10/2012,Cantareira,59.9625049232,0,19.5
12/11/2012,Cantareira,59.8077983458,0,19.5
12/12/2012,Cantareira,59.6530917684,0.1,19.6
12/13/2012,Cantareira,59.498385191,7.3,26.9
12/14/2012,Cantareira,59.3436786136,2.6,29.4
12/15/2012,Cantareira,59.498385191,46.1,75.5
12/16/2012,Cantareira,59.5757384797,16.3,91.7
12/17/2012,Cantareira,59.5757384797,6.6,98.3
12/18/2012,Cantareira,59.6530917684,9.8,108.2
12/19/2012,Cantareira,59.5757384797,0.1,108.3
12/20/2012,Cantareira,59.6530917684,15.4,123.7
12/21/2012,Cantareira,59.6530917684,24.5,148.2
12/22/2012,Cantareira,59.8077983458,3.1,151.4
12/23/2012,Cantareira,59.7304450571,2.5,153.9
12/24/2012,Cantareira,59.6530917684,0.2,154.1
12/25/2012,Cantareira,59.7304450571,13,167.1
12/26/2012,Cantareira,59.6530917684,0,167.1
12/27/2012,Cantareira,59.5757384797,4.7,171.8
12/28/2012,Cantareira,59.5757384797,15.2,187
12/29/2012,Cantareira,59.498385191,0,187
12/30/2012,Cantareira,59.5757384797,35.5,222.6
12/31/2012,Cantareira,60.1945647893,34.2,256.8
1/1/2013,Cantareira,60.4266246554,0.8,0.8
1/2/2013,Cantareira,60.4266246554,0.1,0.9
1/3/2013,Cantareira,60.4266246554,3.3,4.2
1/4/2013,Cantareira,60.3492713667,0.5,4.7
1/5/2013,Cantareira,60.3492713667,9.2,13.9
1/6/2013,Cantareira,60.271918078,0.1,13.9
1/7/2013,Cantareira,60.1945647893,4.3,18.3
1/8/2013,Cantareira,60.1172115006,0,18.3
1/9/2013,Cantareira,60.0398582119,0.8,19
1/10/2013,Cantareira,60.0398582119,19.1,38.2
1/11/2013,Cantareira,60.5039779441,20.3,58.5
1/12/2013,Cantareira,60.7360378102,0,58.5
1/13/2013,Cantareira,61.1228042536,17.8,76.3
1/14/2013,Cantareira,61.5095706971,21.2,97.5
1/15/2013,Cantareira,61.8963371406,4,101.5
1/16/2013,Cantareira,62.2057502954,4.4,105.9
1/17/2013,Cantareira,62.5925167389,15.2,121.1
1/18/2013,Cantareira,62.7472233163,0,121.1
1/19/2013,Cantareira,62.824576605,0,121.1
1/20/2013,Cantareira,62.9019298937,7.1,128.1
1/21/2013,Cantareira,62.9792831824,0,128.1
1/22/2013,Cantareira,62.9792831824,1.9,130.1
1/23/2013,Cantareira,62.9019298937,0.1,130.1
1/24/2013,Cantareira,62.9792831824,7.9,138
1/25/2013,Cantareira,63.1339897597,0.2,138.2
1/26/2013,Cantareira,63.0566364711,6.2,144.4
1/27/2013,Cantareira,63.1339897597,1.8,146.3
1/28/2013,Cantareira,63.1339897597,0.4,146.6
1/29/2013,Cantareira,63.2113430484,0.1,146.7
1/30/2013,Cantareira,63.2113430484,0,146.7
1/31/2013,Cantareira,63.1339897597,0,146.7
2/1/2013,Cantareira,63.1339897597,0,0
2/2/2013,Cantareira,63.2113430484,15.6,15.6
2/3/2013,Cantareira,63.1339897597,1,16.5
2/4/2013,Cantareira,63.2113430484,18.3,34.8
2/5/2013,Cantareira,63.3660496258,5.5,40.4
2/6/2013,Cantareira,63.3660496258,0,40.4
2/7/2013,Cantareira,63.4434029145,9.1,49.5
2/8/2013,Cantareira,63.7528160693,10.4,59.9
2/9/2013,Cantareira,64.1395825128,25.9,85.8
2/10/2013,Cantareira,64.5263489563,11.8,97.6
2/11/2013,Cantareira,64.9904686885,28.2,125.7
2/12/2013,Cantareira,65.1451752659,3.5,129.2
2/13/2013,Cantareira,65.2998818432,7.7,136.9
2/14/2013,Cantareira,65.5319417093,10.5,147.3
2/15/2013,Cantareira,65.7640015754,8.8,156.1
2/16/2013,Cantareira,65.9960614415,2.6,158.7
2/17/2013,Cantareira,66.1507680189,11.4,170.1
2/18/2013,Cantareira,66.2281213076,0,170.1
2/19/2013,Cantareira,66.4601811737,6.5,176.6
2/20/2013,Cantareira,66.6148877511,7.5,184.1
2/21/2013,Cantareira,66.6148877511,6.8,190.9
2/22/2013,Cantareira,66.5375344624,0,190.9
2/23/2013,Cantareira,66.6148877511,15.6,206.5
2/24/2013,Cantareira,66.6148877511,16.4,222.9
2/25/2013,Cantareira,66.6922410398,0,222.9
2/26/2013,Cantareira,66.6922410398,0.9,223.9
2/27/2013,Cantareira,66.8469476172,24.8,248.7
2/28/2013,Cantareira,66.7695943285,0.4,249
3/1/2013,Cantareira,66.7695943285,0,0
3/2/2013,Cantareira,66.8469476172,0,0
3/3/2013,Cantareira,66.8469476172,0,0
3/4/2013,Cantareira,66.8469476172,0,0
3/5/2013,Cantareira,66.8469476172,0,0
3/6/2013,Cantareira,66.7695943285,3.1,3.1
3/7/2013,Cantareira,66.7695943285,12.1,15.2
3/8/2013,Cantareira,66.8469476172,9.6,24.8
3/9/2013,Cantareira,66.8469476172,0.2,25
3/10/2013,Cantareira,67.156360772,22.6,47.6
3/11/2013,Cantareira,67.4657739267,13.7,61.3
3/12/2013,Cantareira,67.6204805041,9.6,70.8
3/13/2013,Cantareira,67.8525403702,8.1,78.9
3/14/2013,Cantareira,68.0072469476,5.3,84.2
3/15/2013,Cantareira,68.0846002363,0.3,84.4
3/16/2013,Cantareira,68.0846002363,0.8,85.2
3/17/2013,Cantareira,68.2393068137,11.6,96.8
3/18/2013,Cantareira,68.6260732572,11.1,107.9
3/19/2013,Cantareira,68.935486412,3.3,111.2
3/20/2013,Cantareira,69.1675462781,3.7,114.9
3/21/2013,Cantareira,69.3996061442,4.8,119.8
3/22/2013,Cantareira,69.6316660102,4.1,123.8
3/23/2013,Cantareira,69.7863725876,0,123.8
3/24/2013,Cantareira,69.941079165,0,123.8
3/25/2013,Cantareira,70.1731390311,2.8,126.6
3/26/2013,Cantareira,70.3278456085,0,126.6
3/27/2013,Cantareira,70.4825521859,3.7,130.3
3/28/2013,Cantareira,70.5599054746,0,130.3
3/29/2013,Cantareira,70.6372587633,0,130.3
3/30/2013,Cantareira,70.6372587633,0,130.3
3/31/2013,Cantareira,70.714612052,0,130.3
4/1/2013,Cantareira,70.5599054746,0,0
4/2/2013,Cantareira,70.5599054746,0,0
4/3/2013,Cantareira,70.5599054746,5.6,5.6
4/4/2013,Cantareira,70.6372587633,2.9,8.5
4/5/2013,Cantareira,70.6372587633,4.4,12.9
4/6/2013,Cantareira,71.0240252068,16.2,29.1
4/7/2013,Cantareira,71.1013784955,0,29.1
4/8/2013,Cantareira,71.2560850729,5.3,34.4
4/9/2013,Cantareira,71.3334383616,0,34.4
4/10/2013,Cantareira,71.4107916503,0,34.4
4/11/2013,Cantareira,71.488144939,0,34.4
4/12/2013,Cantareira,71.488144939,0,34.4
4/13/2013,Cantareira,71.5654982276,13.5,47.9
4/14/2013,Cantareira,71.8749113824,16.8,64.7
4/15/2013,Cantareira,72.0296179598,0.1,64.8
4/16/2013,Cantareira,72.0296179598,0.2,65
4/17/2013,Cantareira,72.1069712485,0.1,65
4/18/2013,Cantareira,72.1069712485,0.2,65.2
4/19/2013,Cantareira,72.0296179598,0,65.2
4/20/2013,Cantareira,71.9522646711,0,65.2
4/21/2013,Cantareira,72.0296179598,0.1,65.3
4/22/2013,Cantareira,71.9522646711,0,65.3
4/23/2013,Cantareira,71.7975580937,0,65.3
4/24/2013,Cantareira,71.7975580937,0,65.3
4/25/2013,Cantareira,71.720204805,0,65.3
4/26/2013,Cantareira,71.6428515163,0,65.3
4/27/2013,Cantareira,71.5654982276,0.1,65.4
4/28/2013,Cantareira,71.488144939,0.1,65.4
4/29/2013,Cantareira,71.4107916503,0,65.4
4/30/2013,Cantareira,71.2560850729,0,65.4
5/1/2013,Cantareira,71.2560850729,0,0
5/2/2013,Cantareira,71.1013784955,0,0
5/3/2013,Cantareira,71.0240252068,0,0
5/4/2013,Cantareira,70.9466719181,0.1,0.1
5/5/2013,Cantareira,70.8693186294,0,0.1
5/6/2013,Cantareira,70.714612052,1.6,1.7
5/7/2013,Cantareira,70.6372587633,0.1,1.8
5/8/2013,Cantareira,70.5599054746,0.1,1.8
5/9/2013,Cantareira,70.4825521859,0,1.8
5/10/2013,Cantareira,70.3278456085,0.1,1.9
5/11/2013,Cantareira,70.2504923198,0.1,2
5/12/2013,Cantareira,70.0957857424,0.1,2.1
5/13/2013,Cantareira,70.0184324537,0.1,2.2
5/14/2013,Cantareira,69.8637258763,0.1,2.2
5/15/2013,Cantareira,69.7863725876,0.1,2.3
5/16/2013,Cantareira,69.7090192989,0,2.3
5/17/2013,Cantareira,69.5543127215,0.1,2.4
5/18/2013,Cantareira,69.3996061442,0,2.4
5/19/2013,Cantareira,69.2448995668,0,2.4
5/20/2013,Cantareira,69.0901929894,0,2.4
5/21/2013,Cantareira,69.0128397007,0,2.4
5/22/2013,Cantareira,68.8581331233,0.1,2.4
5/23/2013,Cantareira,68.7807798346,7.9,10.3
5/24/2013,Cantareira,68.7034265459,0.1,10.4
5/25/2013,Cantareira,68.5487199685,0,10.4
5/26/2013,Cantareira,68.4713666798,0,10.4
5/27/2013,Cantareira,68.3166601024,0.2,10.5
5/28/2013,Cantareira,68.3166601024,6.1,16.6
5/29/2013,Cantareira,68.3166601024,13,29.5
5/30/2013,Cantareira,68.3940133911,7.9,37.4
5/31/2013,Cantareira,68.4713666798,0,37.4
6/1/2013,Cantareira,68.4713666798,0.1,0.1
6/2/2013,Cantareira,68.3940133911,0.1,0.2
6/3/2013,Cantareira,68.3940133911,13.9,14
6/4/2013,Cantareira,68.3166601024,0.1,14.1
6/5/2013,Cantareira,68.2393068137,0.1,14.2
6/6/2013,Cantareira,68.2393068137,0.1,14.3
6/7/2013,Cantareira,68.161953525,0.1,14.4
6/8/2013,Cantareira,68.0072469476,0.1,14.4
6/9/2013,Cantareira,67.9298936589,0,14.4
6/10/2013,Cantareira,67.7751870815,0.1,14.5
6/11/2013,Cantareira,67.6978337928,0.1,14.5
6/12/2013,Cantareira,67.6204805041,3.6,18.1
6/13/2013,Cantareira,67.6204805041,6.1,24.2
6/14/2013,Cantareira,67.5431272154,0.1,24.3
6/15/2013,Cantareira,67.4657739267,0.1,24.4
6/16/2013,Cantareira,67.3110673494,0.1,24.4
6/17/2013,Cantareira,67.3110673494,9.8,34.2
6/18/2013,Cantareira,67.156360772,0.3,34.5
6/19/2013,Cantareira,67.0790074833,0.2,34.7
6/20/2013,Cantareira,67.0016541946,0.1,34.7
6/21/2013,Cantareira,66.8469476172,0.1,34.8
6/22/2013,Cantareira,66.7695943285,0,34.8
6/23/2013,Cantareira,66.6148877511,0.1,34.9
6/24/2013,Cantareira,66.5375344624,0.3,35.1
6/25/2013,Cantareira,66.4601811737,2.8,37.9
6/26/2013,Cantareira,66.5375344624,17.2,55.1
6/27/2013,Cantareira,66.5375344624,4,59.1
6/28/2013,Cantareira,66.4601811737,0.1,59.2
6/29/2013,Cantareira,66.3054745963,0.1,59.3
6/30/2013,Cantareira,66.2281213076,0.6,59.9
7/1/2013,Cantareira,66.382827885,16.6,16.6
7/2/2013,Cantareira,66.382827885,14.1,30.7
7/3/2013,Cantareira,66.4601811737,0.1,30.8
7/4/2013,Cantareira,66.382827885,0,30.8
7/5/2013,Cantareira,66.382827885,0.1,30.9
7/6/2013,Cantareira,66.2281213076,0.1,31
7/7/2013,Cantareira,66.1507680189,0.1,31.1
7/8/2013,Cantareira,66.0734147302,0.2,31.3
7/9/2013,Cantareira,65.9960614415,0.2,31.5
7/10/2013,Cantareira,65.9187081528,0,31.5
7/11/2013,Cantareira,65.7640015754,0.1,31.5
7/12/2013,Cantareira,65.609294998,0.1,31.6
7/13/2013,Cantareira,65.4545884206,0,31.6
7/14/2013,Cantareira,65.3772351319,0.1,31.7
7/15/2013,Cantareira,65.2225285545,1.5,33.2
7/16/2013,Cantareira,65.1451752659,0,33.2
7/17/2013,Cantareira,64.9904686885,0.1,33.3
7/18/2013,Cantareira,64.9131153998,0.1,33.4
7/19/2013,Cantareira,64.7584088224,0.1,33.4
7/20/2013,Cantareira,64.603702245,4.6,38
7/21/2013,Cantareira,64.4489956676,2.7,40.7
7/22/2013,Cantareira,64.3716423789,1.6,42.3
7/23/2013,Cantareira,64.2942890902,5.2,47.5
7/24/2013,Cantareira,64.2169358015,3.3,50.9
7/25/2013,Cantareira,64.2169358015,22.6,73.5
7/26/2013,Cantareira,64.2942890902,0.3,73.8
7/27/2013,Cantareira,64.3716423789,0.1,73.9
7/28/2013,Cantareira,64.2942890902,0,73.9
7/29/2013,Cantareira,64.2169358015,0.1,74
7/30/2013,Cantareira,64.1395825128,0.1,74
7/31/2013,Cantareira,63.9848759354,0.1,74.1
8/1/2013,Cantareira,63.830169358,0.1,0.1
8/2/2013,Cantareira,63.7528160693,0.1,0.2
8/3/2013,Cantareira,63.6754627806,0.1,0.2
8/4/2013,Cantareira,63.5207562032,0.1,0.3
8/5/2013,Cantareira,63.4434029145,0,0.3
8/6/2013,Cantareira,63.2886963371,0.1,0.4
8/7/2013,Cantareira,63.1339897597,0.1,0.5
8/8/2013,Cantareira,62.9792831824,0.1,0.5
8/9/2013,Cantareira,62.9019298937,0.1,0.6
8/10/2013,Cantareira,62.6698700276,0,0.6
8/11/2013,Cantareira,62.5151634502,0.1,0.6
8/12/2013,Cantareira,62.3604568728,0.1,0.7
8/13/2013,Cantareira,62.2057502954,0,0.7
8/14/2013,Cantareira,62.051043718,1.2,1.8
8/15/2013,Cantareira,61.8963371406,0.2,2
8/16/2013,Cantareira,61.8189838519,0,2
8/17/2013,Cantareira,61.5869239858,0,2
8/18/2013,Cantareira,61.4322174084,0,2
8/19/2013,Cantareira,61.277510831,2.7,4.7
8/20/2013,Cantareira,61.1228042536,0,4.7
8/21/2013,Cantareira,60.9680976763,0,4.7
8/22/2013,Cantareira,60.8133910989,0.1,4.7
8/23/2013,Cantareira,60.6586845215,0,4.7
8/24/2013,Cantareira,60.5039779441,0.1,4.8
8/25/2013,Cantareira,60.271918078,0,4.8
8/26/2013,Cantareira,60.1172115006,0,4.8
8/27/2013,Cantareira,59.9625049232,1.4,6.2
8/28/2013,Cantareira,59.8077983458,0.4,6.5
8/29/2013,Cantareira,59.6530917684,0,6.5
8/30/2013,Cantareira,59.498385191,0,6.5
8/31/2013,Cantareira,59.2663253249,0,6.5
9/1/2013,Cantareira,59.1116187475,0.1,0.1
9/2/2013,Cantareira,58.9569121701,0,0.1
9/3/2013,Cantareira,58.7248523041,0,0.1
9/4/2013,Cantareira,58.6474990154,6.5,6.5
9/5/2013,Cantareira,58.492792438,0.7,7.2
9/6/2013,Cantareira,58.3380858606,0,7.2
9/7/2013,Cantareira,58.1833792832,0,7.2
9/8/2013,Cantareira,58.0286727058,0,7.2
9/9/2013,Cantareira,57.7966128397,0,7.2
9/10/2013,Cantareira,57.6419062623,0,7.2
9/11/2013,Cantareira,57.4871996849,0,7.2
9/12/2013,Cantareira,57.2551398188,0,7.2
9/13/2013,Cantareira,57.0230799527,0,7.2
9/14/2013,Cantareira,56.7910200866,0,7.2
9/15/2013,Cantareira,56.5589602206,0,7.2
9/16/2013,Cantareira,56.4042536432,0,7.2
9/17/2013,Cantareira,56.1721937771,1.5,8.6
9/18/2013,Cantareira,56.0174871997,7.5,16.1
9/19/2013,Cantareira,55.8627806223,2.5,18.6
9/20/2013,Cantareira,55.7080740449,4.4,22.9
9/21/2013,Cantareira,55.5533674675,1.1,24
9/22/2013,Cantareira,55.3986608901,0.2,24.2
9/23/2013,Cantareira,55.166601024,5.3,29.5
9/24/2013,Cantareira,55.0118944466,3.7,33.1
9/25/2013,Cantareira,54.8571878692,0.4,33.5
9/26/2013,Cantareira,54.6251280032,0.1,33.6
9/27/2013,Cantareira,54.4704214258,0,33.6
9/28/2013,Cantareira,54.2383615597,0,33.6
9/29/2013,Cantareira,54.0063016936,3.6,37.2
9/30/2013,Cantareira,53.8515951162,0.4,37.5
10/1/2013,Cantareira,53.7742418275,6.4,6.4
10/2/2013,Cantareira,53.6968885388,14.3,20.7
10/3/2013,Cantareira,53.6195352501,1.8,22.5
10/4/2013,Cantareira,53.6195352501,29.6,52.1
10/5/2013,Cantareira,53.6968885388,1.5,53.6
10/6/2013,Cantareira,53.6968885388,0.1,53.6
10/7/2013,Cantareira,53.6195352501,0,53.6
10/8/2013,Cantareira,53.4648286727,0.2,53.8
10/9/2013,Cantareira,53.3101220953,0,53.8
10/10/2013,Cantareira,53.1554155179,0,53.8
10/11/2013,Cantareira,53.0007089405,0,53.8
10/12/2013,Cantareira,52.8460023631,0,53.8
10/13/2013,Cantareira,52.613942497,0,53.8
10/14/2013,Cantareira,52.4592359197,0,53.8
10/15/2013,Cantareira,52.3045293423,0.7,54.5
10/16/2013,Cantareira,52.2271760536,10.8,65.3
10/17/2013,Cantareira,52.2271760536,14,79.2
10/18/2013,Cantareira,52.1498227649,1.6,80.8
10/19/2013,Cantareira,52.3045293423,21.3,102.1
10/20/2013,Cantareira,52.3045293423,0.1,102.2
10/21/2013,Cantareira,52.2271760536,0,102.2
10/22/2013,Cantareira,52.1498227649,6.6,108.9
10/23/2013,Cantareira,52.1498227649,1.3,110.1
10/24/2013,Cantareira,52.0724694762,9.3,119.4
10/25/2013,Cantareira,51.9951161875,0.2,119.6
10/26/2013,Cantareira,51.9177628988,0.2,119.8
10/27/2013,Cantareira,51.7630563214,0.1,119.8
10/28/2013,Cantareira,51.608349744,3.3,123.2
10/29/2013,Cantareira,51.4536431666,0,123.2
10/30/2013,Cantareira,51.2989365892,0,123.2
10/31/2013,Cantareira,51.1442300118,0.3,123.4
11/1/2013,Cantareira,50.9895234344,0,0
11/2/2013,Cantareira,50.7574635683,0,0
11/3/2013,Cantareira,50.6027569909,0,0
11/4/2013,Cantareira,50.3706971249,0,0
11/5/2013,Cantareira,50.2159905475,15.8,15.8
11/6/2013,Cantareira,50.2159905475,0.2,16
11/7/2013,Cantareira,50.2159905475,7.1,23.1
11/8/2013,Cantareira,50.0612839701,0.5,23.6
11/9/2013,Cantareira,49.829224104,0,23.6
11/10/2013,Cantareira,49.6745175266,0,23.6
11/11/2013,Cantareira,49.4424576605,0,23.6
11/12/2013,Cantareira,49.2877510831,0,23.6
11/13/2013,Cantareira,49.1330445057,0.3,23.9
11/14/2013,Cantareira,48.9009846396,0,23.9
11/15/2013,Cantareira,48.5915714848,0,23.9
11/16/2013,Cantareira,48.4368649074,1.6,25.5
11/17/2013,Cantareira,48.3595116187,21.4,46.9
11/18/2013,Cantareira,48.1274517527,0.6,47.5
11/19/2013,Cantareira,47.9727451753,0.3,47.7
11/20/2013,Cantareira,47.8180385979,1.8,49.5
11/21/2013,Cantareira,47.5859787318,1.6,51.2
11/22/2013,Cantareira,47.4312721544,3,54.2
11/23/2013,Cantareira,47.276565577,9.9,64
11/24/2013,Cantareira,47.1992122883,7,71
11/25/2013,Cantareira,47.1992122883,5.9,77
11/26/2013,Cantareira,47.1992122883,11.1,88.1
11/27/2013,Cantareira,47.1992122883,4.6,92.7
11/28/2013,Cantareira,47.276565577,4,96.7
11/29/2013,Cantareira,47.3539188657,0.4,97
11/30/2013,Cantareira,47.276565577,0,97
12/1/2013,Cantareira,47.1992122883,0.2,0.2
12/2/2013,Cantareira,47.0445057109,0,0.2
12/3/2013,Cantareira,47.0445057109,4.9,5.1
12/4/2013,Cantareira,46.9671524222,0.1,5.2
12/5/2013,Cantareira,46.8897991335,0,5.2
12/6/2013,Cantareira,46.8124458448,12.6,17.7
12/7/2013,Cantareira,46.7350925561,0.1,17.8
12/8/2013,Cantareira,46.7350925561,13.5,31.3
12/9/2013,Cantareira,46.6577392674,0.6,31.9
12/10/2013,Cantareira,46.5803859787,2.9,34.8
12/11/2013,Cantareira,46.5803859787,9,43.8
12/12/2013,Cantareira,46.4256794013,0.4,44.1
12/13/2013,Cantareira,46.3483261126,0.1,44.2
12/14/2013,Cantareira,46.2709728239,0,44.2
12/15/2013,Cantareira,46.1162662466,0,44.2
12/16/2013,Cantareira,46.0389129579,0,44.2
12/17/2013,Cantareira,45.8068530918,0,44.2
12/18/2013,Cantareira,45.6521465144,0,44.2
12/19/2013,Cantareira,45.497439937,0,44.2
12/20/2013,Cantareira,45.2653800709,0,44.2
12/21/2013,Cantareira,45.1106734935,0,44.2
12/22/2013,Cantareira,44.8786136274,0,44.2
12/23/2013,Cantareira,44.72390705,3.2,47.4
12/24/2013,Cantareira,44.5692004726,0.1,47.5
12/25/2013,Cantareira,44.4918471839,8.1,55.6
12/26/2013,Cantareira,44.3371406065,0.9,56.5
12/27/2013,Cantareira,44.2597873178,0,56.5
12/28/2013,Cantareira,44.1050807404,0,56.5
12/29/2013,Cantareira,43.9503741631,0.4,56.9
12/30/2013,Cantareira,43.8730208744,2.5,59.4
12/31/2013,Cantareira,43.7956675857,3.6,62.9
1/1/2014,Cantareira,43.718314297,1.8,1.8
1/2/2014,Cantareira,43.6409610083,2.1,3.9
1/3/2014,Cantareira,43.5636077196,0.1,3.9
1/4/2014,Cantareira,43.4862544309,0.9,4.8
1/5/2014,Cantareira,43.3315478535,13.6,18.4
1/6/2014,Cantareira,43.2541945648,2,20.4
1/7/2014,Cantareira,43.0994879874,0,20.4
1/8/2014,Cantareira,42.8674281213,0,20.4
1/9/2014,Cantareira,42.7127215439,1.4,21.8
1/10/2014,Cantareira,42.6353682552,0.2,22
1/11/2014,Cantareira,42.4033083891,0.7,22.7
1/12/2014,Cantareira,42.2486018117,13.7,36.4
1/13/2014,Cantareira,42.171248523,2.8,39.2
1/14/2014,Cantareira,42.171248523,23.6,62.8
1/15/2014,Cantareira,42.0938952343,9,71.7
1/16/2014,Cantareira,42.0165419456,1.9,73.6
1/17/2014,Cantareira,41.8618353683,1.2,74.8
1/18/2014,Cantareira,41.8618353683,6.1,80.9
1/19/2014,Cantareira,41.7071287909,0.1,81
1/20/2014,Cantareira,41.5524222135,0,81
1/21/2014,Cantareira,41.3977156361,0,81
1/22/2014,Cantareira,41.2430090587,0,81
1/23/2014,Cantareira,41.0883024813,0.9,81.9
1/24/2014,Cantareira,41.0109491926,3.6,85.4
1/25/2014,Cantareira,40.7788893265,1.9,87.3
1/26/2014,Cantareira,40.7015360378,0.1,87.4
1/27/2014,Cantareira,40.5468294604,0,87.4
1/28/2014,Cantareira,40.392122883,0,87.4
1/29/2014,Cantareira,40.2374163056,0.5,87.8
1/30/2014,Cantareira,40.0053564395,0,87.8
1/31/2014,Cantareira,39.8506498622,0,87.8
2/1/2014,Cantareira,39.6185899961,0,0
2/2/2014,Cantareira,39.4638834187,0,0
2/3/2014,Cantareira,39.2318235526,0.2,0.2
2/4/2014,Cantareira,39.0771169752,0,0.2
2/5/2014,Cantareira,38.8450571091,0.1,0.3
2/6/2014,Cantareira,38.612997243,0,0.3
2/7/2014,Cantareira,38.4582906656,0.1,0.4
2/8/2014,Cantareira,38.2262307995,0,0.4
